average value,histogram variance,y axis variance,pressure value ratio as 3,points ratio as 3,target
186.3239437,27891.74013,23.39466597,0.443,0.296,1
186.3239437,27891.74013,23.39466597,0.443,0.296,1
189.7285714,27977.8549,23.31896435,0.442,0.3,1
180.4603175,39141.96271,20.36588516,0.36,0.27,1
180.4603175,39141.96271,20.36588516,0.36,0.27,1
178.328125,38972.06421,20.29135788,0.364,0.281,1
178.328125,38972.06421,20.29135788,0.364,0.281,1
178.328125,38972.06421,20.29135788,0.364,0.281,1
178.328125,38972.06421,20.29135788,0.364,0.281,1
178.328125,38972.06421,20.29135788,0.364,0.281,1
178.328125,38972.06421,20.29135788,0.364,0.281,1
178.328125,38972.06421,20.29135788,0.364,0.281,1
181.047619,38833.41043,20.47954766,0.365,0.286,1
181.047619,38833.41043,20.47954766,0.365,0.286,1
181.047619,38833.41043,20.47954766,0.365,0.286,1
181.047619,38833.41043,20.47954766,0.365,0.286,1
181.047619,38833.41043,20.47954766,0.365,0.286,1
181.047619,38833.41043,20.47954766,0.365,0.286,1
181.047619,38833.41043,20.47954766,0.365,0.286,1
180.21875,38691.20215,20.40766127,0.368,0.297,1
180.21875,38691.20215,20.40766127,0.368,0.297,1
180.21875,38691.20215,20.40766127,0.368,0.297,1
180.21875,38691.20215,20.40766127,0.368,0.297,1
180.21875,38691.20215,20.40766127,0.368,0.297,1
180.21875,38691.20215,20.40766127,0.368,0.297,1
182.7619048,39473.95918,20.53458989,0.362,0.286,1
182.7619048,39473.95918,20.53458989,0.362,0.286,1
182.7619048,39473.95918,20.53458989,0.362,0.286,1
224.9245283,48425.05091,17.18975355,0.445,0.321,1
224.9245283,48425.05091,17.18975355,0.445,0.321,1
224.9245283,48425.05091,17.18975355,0.445,0.321,1
224.9245283,48425.05091,17.18975355,0.445,0.321,1
224.9245283,48425.05091,17.18975355,0.445,0.321,1
224.9245283,48425.05091,17.18975355,0.445,0.321,1
224.9245283,48425.05091,17.18975355,0.445,0.321,1
227.4528302,49019.00249,17.04319757,0.4,0.302,1
227.4528302,49019.00249,17.04319757,0.4,0.302,1
227.4528302,49019.00249,17.04319757,0.4,0.302,1
227.4528302,49019.00249,17.04319757,0.4,0.302,1
227.4528302,49019.00249,17.04319757,0.4,0.302,1
227.4528302,49019.00249,17.04319757,0.4,0.302,1
221.5636364,48134.5005,17.38870822,0.398,0.309,1
221.5636364,48134.5005,17.38870822,0.398,0.309,1
221.5636364,48134.5005,17.38870822,0.398,0.309,1
221.5636364,48134.5005,17.38870822,0.398,0.309,1
221.5636364,48134.5005,17.38870822,0.398,0.309,1
221.5636364,48134.5005,17.38870822,0.398,0.309,1
221.5636364,48134.5005,17.38870822,0.398,0.309,1
223.6181818,47893.50876,17.73809314,0.448,0.345,1
223.6181818,47893.50876,17.73809314,0.448,0.345,1
223.6181818,47893.50876,17.73809314,0.448,0.345,1
223.6181818,47893.50876,17.73809314,0.448,0.345,1
223.6181818,47893.50876,17.73809314,0.448,0.345,1
190.9846154,20123.8613,21.01804871,0.429,0.323,1
187.2238806,20361.39764,20.96303043,0.43,0.313,1
187.2238806,20361.39764,20.96303043,0.43,0.313,1
187.2238806,20361.39764,20.96303043,0.43,0.313,1
187.2238806,20361.39764,20.96303043,0.43,0.313,1
187.2238806,20361.39764,20.96303043,0.43,0.313,1
187.2238806,20361.39764,20.96303043,0.43,0.313,1
187.2238806,20361.39764,20.96303043,0.43,0.313,1
184.3529412,20725.84602,20.87299299,0.432,0.309,1
184.3529412,20725.84602,20.87299299,0.432,0.309,1
184.3529412,20725.84602,20.87299299,0.432,0.309,1
184.3529412,20725.84602,20.87299299,0.432,0.309,1
184.3529412,20725.84602,20.87299299,0.432,0.309,1
184.3529412,20725.84602,20.87299299,0.432,0.309,1
191,20448.86154,20.78913528,0.437,0.323,1
191,20448.86154,20.78913528,0.437,0.323,1
191,20448.86154,20.78913528,0.437,0.323,1
191,20448.86154,20.78913528,0.437,0.323,1
191,20448.86154,20.78913528,0.437,0.323,1
191,20448.86154,20.78913528,0.437,0.323,1
191,20448.86154,20.78913528,0.437,0.323,1
190.8615385,20765.56544,20.90822641,0.433,0.323,1
190.8615385,20765.56544,20.90822641,0.433,0.323,1
190.8615385,20765.56544,20.90822641,0.433,0.323,1
190.8615385,20765.56544,20.90822641,0.433,0.323,1
137,19715.22581,20.662838,0.515,0.371,1
137,19715.22581,20.662838,0.515,0.371,1
137,19715.22581,20.662838,0.515,0.371,1
137,19715.22581,20.662838,0.515,0.371,1
139.7580645,19826.05437,20.8330629,0.516,0.387,1
139.7580645,19826.05437,20.8330629,0.516,0.387,1
139.7580645,19826.05437,20.8330629,0.516,0.387,1
139.7580645,19826.05437,20.8330629,0.516,0.387,1
139.7580645,19826.05437,20.8330629,0.516,0.387,1
139.7580645,19826.05437,20.8330629,0.516,0.387,1
139.7580645,19826.05437,20.8330629,0.516,0.387,1
144.1,20374.62333,20.90717721,0.5,0.367,1
144.1,20374.62333,20.90717721,0.5,0.367,1
144.1,20374.62333,20.90717721,0.5,0.367,1
144.1,20374.62333,20.90717721,0.5,0.367,1
144.1,20374.62333,20.90717721,0.5,0.367,1
144.1,20374.62333,20.90717721,0.5,0.367,1
144.1,20374.62333,20.90717721,0.5,0.367,1
136.2222222,19957.79189,20.86174441,0.498,0.365,1
136.2222222,19957.79189,20.86174441,0.498,0.365,1
136.2222222,19957.79189,20.86174441,0.498,0.365,1
136.2222222,19957.79189,20.86174441,0.498,0.365,1
136.2222222,19957.79189,20.86174441,0.498,0.365,1
136.2222222,19957.79189,20.86174441,0.498,0.365,1
138.45,20137.6475,20.67929799,0.499,0.367,1
193.5106383,34767.6967,21.22250056,0.358,0.298,1
193.5106383,34767.6967,21.22250056,0.358,0.298,1
193.5106383,34767.6967,21.22250056,0.358,0.298,1
193.5106383,34767.6967,21.22250056,0.358,0.298,1
193.5106383,34767.6967,21.22250056,0.358,0.298,1
194,34672.08511,21.05406693,0.363,0.319,1
194,34672.08511,21.05406693,0.363,0.319,1
194,34672.08511,21.05406693,0.363,0.319,1
194,34672.08511,21.05406693,0.363,0.319,1
194,34672.08511,21.05406693,0.363,0.319,1
194,34672.08511,21.05406693,0.363,0.319,1
187.625,33120.10937,21.31141985,0.358,0.333,1
187.625,33120.10937,21.31141985,0.358,0.333,1
187.625,33120.10937,21.31141985,0.358,0.333,1
187.625,33120.10937,21.31141985,0.358,0.333,1
187.625,33120.10937,21.31141985,0.358,0.333,1
187.625,33120.10937,21.31141985,0.358,0.333,1
187.625,33120.10937,21.31141985,0.358,0.333,1
189.1666667,34433.09722,21.03574336,0.36,0.333,1
189.1666667,34433.09722,21.03574336,0.36,0.333,1
189.1666667,34433.09722,21.03574336,0.36,0.333,1
189.1666667,34433.09722,21.03574336,0.36,0.333,1
189.1666667,34433.09722,21.03574336,0.36,0.333,1
189.1666667,34433.09722,21.03574336,0.36,0.333,1
189.1666667,34433.09722,21.03574336,0.36,0.333,1
209.0666667,41517.12889,14.69433678,0.312,0.2,1
209.0666667,41517.12889,14.69433678,0.312,0.2,1
209.0666667,41517.12889,14.69433678,0.312,0.2,1
209.0666667,41517.12889,14.69433678,0.312,0.2,1
209.0666667,41517.12889,14.69433678,0.312,0.2,1
200.1041667,36982.88498,14.70644086,0.306,0.229,1
200.1041667,36982.88498,14.70644086,0.306,0.229,1
200.1041667,36982.88498,14.70644086,0.306,0.229,1
200.1041667,36982.88498,14.70644086,0.306,0.229,1
200.1041667,36982.88498,14.70644086,0.306,0.229,1
200.1041667,36982.88498,14.70644086,0.306,0.229,1
200.1041667,36982.88498,14.70644086,0.306,0.229,1
198.1,38266.17,14.59466256,0.309,0.24,1
198.1,38266.17,14.59466256,0.309,0.24,1
198.1,38266.17,14.59466256,0.309,0.24,1
198.1,38266.17,14.59466256,0.309,0.24,1
198.1,38266.17,14.59466256,0.309,0.24,1
198.1,38266.17,14.59466256,0.309,0.24,1
204.0816327,39692.68721,14.42359119,0.31,0.245,1
204.0816327,39692.68721,14.42359119,0.31,0.245,1
204.0816327,39692.68721,14.42359119,0.31,0.245,1
204.0816327,39692.68721,14.42359119,0.31,0.245,1
204.0816327,39692.68721,14.42359119,0.31,0.245,1
204.0816327,39692.68721,14.42359119,0.31,0.245,1
204.0816327,39692.68721,14.42359119,0.31,0.245,1
150.1694915,10060.54754,27.75571667,0.303,0.305,1
150.1694915,10060.54754,27.75571667,0.303,0.305,1
152.9666667,10566.33222,26.56634336,0.327,0.3,1
152.9666667,10566.33222,26.56634336,0.327,0.3,1
152.9666667,10566.33222,26.56634336,0.327,0.3,1
152.9666667,10566.33222,26.56634336,0.327,0.3,1
152.9666667,10566.33222,26.56634336,0.327,0.3,1
152.9666667,10566.33222,26.56634336,0.327,0.3,1
152.9666667,10566.33222,26.56634336,0.327,0.3,1
155.45,10873.11417,26.63341948,0.33,0.3,1
155.45,10873.11417,26.63341948,0.33,0.3,1
155.45,10873.11417,26.63341948,0.33,0.3,1
155.45,10873.11417,26.63341948,0.33,0.3,1
155.45,10873.11417,26.63341948,0.33,0.3,1
155.45,10873.11417,26.63341948,0.33,0.3,1
156.4333333,10899.94556,27.17636978,0.33,0.3,1
156.4333333,10899.94556,27.17636978,0.33,0.3,1
156.4333333,10899.94556,27.17636978,0.33,0.3,1
156.4333333,10899.94556,27.17636978,0.33,0.3,1
156.4333333,10899.94556,27.17636978,0.33,0.3,1
156.4333333,10899.94556,27.17636978,0.33,0.3,1
156.4333333,10899.94556,27.17636978,0.33,0.3,1
152.4677419,11794.24896,27.4749469,0.326,0.29,1
152.4677419,11794.24896,27.4749469,0.326,0.29,1
152.4677419,11794.24896,27.4749469,0.326,0.29,1
168.8095238,31499.17007,24.64591877,0.395,0.302,1
168.8095238,31499.17007,24.64591877,0.395,0.302,1
168.8095238,31499.17007,24.64591877,0.395,0.302,1
181.3965517,33612.13585,24.93176911,0.39,0.31,1
181.3965517,33612.13585,24.93176911,0.39,0.31,1
181.3965517,33612.13585,24.93176911,0.39,0.31,1
181.3965517,33612.13585,24.93176911,0.39,0.31,1
181.3965517,33612.13585,24.93176911,0.39,0.31,1
181.3965517,33612.13585,24.93176911,0.39,0.31,1
181.3965517,33612.13585,24.93176911,0.39,0.31,1
165.859375,30500.2771,23.11004077,0.4,0.312,1
165.859375,30500.2771,23.11004077,0.4,0.312,1
165.859375,30500.2771,23.11004077,0.4,0.312,1
165.859375,30500.2771,23.11004077,0.4,0.312,1
165.859375,30500.2771,23.11004077,0.4,0.312,1
165.859375,30500.2771,23.11004077,0.4,0.312,1
165.859375,30500.2771,23.11004077,0.4,0.312,1
176.6507937,32465.56059,24.35883858,0.382,0.317,1
176.6507937,32465.56059,24.35883858,0.382,0.317,1
176.6507937,32465.56059,24.35883858,0.382,0.317,1
176.6507937,32465.56059,24.35883858,0.382,0.317,1
176.6507937,32465.56059,24.35883858,0.382,0.317,1
176.6507937,32465.56059,24.35883858,0.382,0.317,1
171.1587302,32703.27639,23.50077774,0.405,0.333,1
171.1587302,32703.27639,23.50077774,0.405,0.333,1
181.8421053,35194.5891,18.36463157,0.342,0.298,1
181.8421053,35194.5891,18.36463157,0.342,0.298,1
181.8421053,35194.5891,18.36463157,0.342,0.298,1
181.8421053,35194.5891,18.36463157,0.342,0.298,1
181.8421053,35194.5891,18.36463157,0.342,0.298,1
181.8421053,35194.5891,18.36463157,0.342,0.298,1
175.6833333,33565.21639,17.81600683,0.351,0.3,1
175.6833333,33565.21639,17.81600683,0.351,0.3,1
175.6833333,33565.21639,17.81600683,0.351,0.3,1
175.6833333,33565.21639,17.81600683,0.351,0.3,1
175.6833333,33565.21639,17.81600683,0.351,0.3,1
175.6833333,33565.21639,17.81600683,0.351,0.3,1
175.6833333,33565.21639,17.81600683,0.351,0.3,1
182.3559322,34944.53433,18.04843654,0.355,0.305,1
182.3559322,34944.53433,18.04843654,0.355,0.305,1
182.3559322,34944.53433,18.04843654,0.355,0.305,1
182.3559322,34944.53433,18.04843654,0.355,0.305,1
182.3559322,34944.53433,18.04843654,0.355,0.305,1
182.3559322,34944.53433,18.04843654,0.355,0.305,1
177.1639344,36048.7928,18.2873972,0.352,0.295,1
177.1639344,36048.7928,18.2873972,0.352,0.295,1
177.1639344,36048.7928,18.2873972,0.352,0.295,1
177.1639344,36048.7928,18.2873972,0.352,0.295,1
177.1639344,36048.7928,18.2873972,0.352,0.295,1
177.1639344,36048.7928,18.2873972,0.352,0.295,1
195.5098039,33942.36755,21.80160107,0.281,0.275,1
195.5098039,33942.36755,21.80160107,0.281,0.275,1
195.5098039,33942.36755,21.80160107,0.281,0.275,1
195.5098039,33942.36755,21.80160107,0.281,0.275,1
195.5098039,33942.36755,21.80160107,0.281,0.275,1
184.0545455,34624.99702,21.89703041,0.361,0.291,1
184.0545455,34624.99702,21.89703041,0.361,0.291,1
184.0545455,34624.99702,21.89703041,0.361,0.291,1
184.0545455,34624.99702,21.89703041,0.361,0.291,1
184.0545455,34624.99702,21.89703041,0.361,0.291,1
184.0545455,34624.99702,21.89703041,0.361,0.291,1
184.0545455,34624.99702,21.89703041,0.361,0.291,1
190.1578947,36464.20314,21.38729233,0.326,0.246,1
190.1578947,36464.20314,21.38729233,0.326,0.246,1
190.1578947,36464.20314,21.38729233,0.326,0.246,1
190.1578947,36464.20314,21.38729233,0.326,0.246,1
190.1578947,36464.20314,21.38729233,0.326,0.246,1
190.1578947,36464.20314,21.38729233,0.326,0.246,1
193.8214286,36138.28954,21.56670351,0.328,0.232,1
193.8214286,36138.28954,21.56670351,0.328,0.232,1
193.8214286,36138.28954,21.56670351,0.328,0.232,1
193.8214286,36138.28954,21.56670351,0.328,0.232,1
193.8214286,36138.28954,21.56670351,0.328,0.232,1
193.8214286,36138.28954,21.56670351,0.328,0.232,1
193.8214286,36138.28954,21.56670351,0.328,0.232,1
164.0754717,20425.466,14.68793907,0.404,0.396,1
176.68,24726.8976,11.59677725,0.492,0.44,1
176.68,24726.8976,11.59677725,0.492,0.44,1
176.68,24726.8976,11.59677725,0.492,0.44,1
176.68,24726.8976,11.59677725,0.492,0.44,1
176.68,24726.8976,11.59677725,0.492,0.44,1
176.68,24726.8976,11.59677725,0.492,0.44,1
176.68,24726.8976,11.59677725,0.492,0.44,1
171.8,18810.56,13.04640998,0.487,0.4,1
171.8,18810.56,13.04640998,0.487,0.4,1
171.8,18810.56,13.04640998,0.487,0.4,1
171.8,18810.56,13.04640998,0.487,0.4,1
171.8,18810.56,13.04640998,0.487,0.4,1
171.8,18810.56,13.04640998,0.487,0.4,1
171.8,18810.56,13.04640998,0.487,0.4,1
160.9811321,18673.86757,11.81471492,0.388,0.415,1
160.9811321,18673.86757,11.81471492,0.388,0.415,1
160.9811321,18673.86757,11.81471492,0.388,0.415,1
160.9811321,18673.86757,11.81471492,0.388,0.415,1
160.9811321,18673.86757,11.81471492,0.388,0.415,1
160.9811321,18673.86757,11.81471492,0.388,0.415,1
168,20126.49057,12.35088431,0.483,0.453,1
168,20126.49057,12.35088431,0.483,0.453,1
168,20126.49057,12.35088431,0.483,0.453,1
168,20126.49057,12.35088431,0.483,0.453,1
153.8072289,16394.49296,22.13353697,0.401,0.289,1
153.8072289,16394.49296,22.13353697,0.401,0.289,1
153.8072289,16394.49296,22.13353697,0.401,0.289,1
153.8072289,16394.49296,22.13353697,0.401,0.289,1
153.8915663,16519.03643,22.21884491,0.401,0.289,1
153.8915663,16519.03643,22.21884491,0.401,0.289,1
153.8915663,16519.03643,22.21884491,0.401,0.289,1
153.8915663,16519.03643,22.21884491,0.401,0.289,1
153.8915663,16519.03643,22.21884491,0.401,0.289,1
153.8915663,16519.03643,22.21884491,0.401,0.289,1
153.8915663,16519.03643,22.21884491,0.401,0.289,1
158.0493827,16803.00991,22.23209226,0.398,0.284,1
158.0493827,16803.00991,22.23209226,0.398,0.284,1
158.0493827,16803.00991,22.23209226,0.398,0.284,1
158.0493827,16803.00991,22.23209226,0.398,0.284,1
158.0493827,16803.00991,22.23209226,0.398,0.284,1
158.0493827,16803.00991,22.23209226,0.398,0.284,1
156.9146341,16724.07808,22.13386151,0.395,0.28,1
156.9146341,16724.07808,22.13386151,0.395,0.28,1
156.9146341,16724.07808,22.13386151,0.395,0.28,1
156.9146341,16724.07808,22.13386151,0.395,0.28,1
156.9146341,16724.07808,22.13386151,0.395,0.28,1
156.9146341,16724.07808,22.13386151,0.395,0.28,1
156.9146341,16724.07808,22.13386151,0.395,0.28,1
154.2891566,16814.01277,22.21486273,0.402,0.289,1
183.2153846,34327.92284,21.71035637,0.324,0.262,1
183.2153846,34327.92284,21.71035637,0.324,0.262,1
183.2153846,34327.92284,21.71035637,0.324,0.262,1
183.2153846,34327.92284,21.71035637,0.324,0.262,1
183.2153846,34461.73822,21.66293738,0.325,0.262,1
183.2153846,34461.73822,21.66293738,0.325,0.262,1
183.2153846,34461.73822,21.66293738,0.325,0.262,1
183.2153846,34461.73822,21.66293738,0.325,0.262,1
183.2153846,34461.73822,21.66293738,0.325,0.262,1
183.2153846,34461.73822,21.66293738,0.325,0.262,1
183.2153846,34461.73822,21.66293738,0.325,0.262,1
184.6615385,34303.3316,21.63011584,0.326,0.262,1
184.6615385,34303.3316,21.63011584,0.326,0.262,1
184.6615385,34303.3316,21.63011584,0.326,0.262,1
184.6615385,34303.3316,21.63011584,0.326,0.262,1
184.6615385,34303.3316,21.63011584,0.326,0.262,1
184.6615385,34303.3316,21.63011584,0.326,0.262,1
184.6615385,34303.3316,21.63011584,0.326,0.262,1
184.9384615,34319.47314,21.53568446,0.329,0.262,1
184.9384615,34319.47314,21.53568446,0.329,0.262,1
184.9384615,34319.47314,21.53568446,0.329,0.262,1
184.9384615,34319.47314,21.53568446,0.329,0.262,1
184.9384615,34319.47314,21.53568446,0.329,0.262,1
184.9384615,34319.47314,21.53568446,0.329,0.262,1
186.984375,34500.89038,21.58021688,0.327,0.266,1
198.4090909,33324.75689,18.98938314,0.258,0.212,1
198.8787879,33006.71258,18.95563457,0.257,0.212,1
198.8787879,33006.71258,18.95563457,0.257,0.212,1
198.8787879,33006.71258,18.95563457,0.257,0.212,1
198.8787879,33006.71258,18.95563457,0.257,0.212,1
198.8787879,33006.71258,18.95563457,0.257,0.212,1
198.8787879,33006.71258,18.95563457,0.257,0.212,1
198.8787879,33006.71258,18.95563457,0.257,0.212,1
195.3283582,32624.81755,18.97849008,0.257,0.224,1
195.3283582,32624.81755,18.97849008,0.257,0.224,1
195.3283582,32624.81755,18.97849008,0.257,0.224,1
195.3283582,32624.81755,18.97849008,0.257,0.224,1
195.3283582,32624.81755,18.97849008,0.257,0.224,1
195.3283582,32624.81755,18.97849008,0.257,0.224,1
197.0597015,33434.05614,18.95411017,0.257,0.209,1
197.0597015,33434.05614,18.95411017,0.257,0.209,1
197.0597015,33434.05614,18.95411017,0.257,0.209,1
197.0597015,33434.05614,18.95411017,0.257,0.209,1
197.0597015,33434.05614,18.95411017,0.257,0.209,1
197.0597015,33434.05614,18.95411017,0.257,0.209,1
197.0597015,33434.05614,18.95411017,0.257,0.209,1
193.8382353,33477.72383,18.96163199,0.257,0.206,1
193.8382353,33477.72383,18.96163199,0.257,0.206,1
193.8382353,33477.72383,18.96163199,0.257,0.206,1
193.8382353,33477.72383,18.96163199,0.257,0.206,1
185.734375,14624.38257,15.73052223,0.445,0.359,1
185.734375,14624.38257,15.73052223,0.445,0.359,1
185.734375,14624.38257,15.73052223,0.445,0.359,1
185.734375,14624.38257,15.73052223,0.445,0.359,1
185.734375,14624.38257,15.73052223,0.445,0.359,1
183.5230769,14956.37254,15.71362786,0.45,0.369,1
183.5230769,14956.37254,15.71362786,0.45,0.369,1
183.5230769,14956.37254,15.71362786,0.45,0.369,1
183.5230769,14956.37254,15.71362786,0.45,0.369,1
183.5230769,14956.37254,15.71362786,0.45,0.369,1
183.5230769,14956.37254,15.71362786,0.45,0.369,1
183.5230769,14956.37254,15.71362786,0.45,0.369,1
177.6119403,14936.14792,16.16882335,0.442,0.358,1
177.6119403,14936.14792,16.16882335,0.442,0.358,1
177.6119403,14936.14792,16.16882335,0.442,0.358,1
177.6119403,14936.14792,16.16882335,0.442,0.358,1
177.6119403,14936.14792,16.16882335,0.442,0.358,1
177.6119403,14936.14792,16.16882335,0.442,0.358,1
185.140625,14554.55835,15.92744637,0.444,0.359,1
185.140625,14554.55835,15.92744637,0.444,0.359,1
185.140625,14554.55835,15.92744637,0.444,0.359,1
185.140625,14554.55835,15.92744637,0.444,0.359,1
185.140625,14554.55835,15.92744637,0.444,0.359,1
185.140625,14554.55835,15.92744637,0.444,0.359,1
185.140625,14554.55835,15.92744637,0.444,0.359,1
174.5178571,28302.74968,17.33231212,0.5,0.375,1
174.5178571,28302.74968,17.33231212,0.5,0.375,1
174.5178571,28302.74968,17.33231212,0.5,0.375,1
174.5178571,28302.74968,17.33231212,0.5,0.375,1
174.5178571,28302.74968,17.33231212,0.5,0.375,1
174.5178571,28302.74968,17.33231212,0.5,0.375,1
179.0178571,27686.73182,17.41074969,0.496,0.375,1
179.0178571,27686.73182,17.41074969,0.496,0.375,1
179.0178571,27686.73182,17.41074969,0.496,0.375,1
179.0178571,27686.73182,17.41074969,0.496,0.375,1
179.0178571,27686.73182,17.41074969,0.496,0.375,1
179.0178571,27686.73182,17.41074969,0.496,0.375,1
178.754386,28163.79932,17.42073147,0.49,0.368,1
178.754386,28163.79932,17.42073147,0.49,0.368,1
178.754386,28163.79932,17.42073147,0.49,0.368,1
178.754386,28163.79932,17.42073147,0.49,0.368,1
178.754386,28163.79932,17.42073147,0.49,0.368,1
178.754386,28163.79932,17.42073147,0.49,0.368,1
178.754386,28163.79932,17.42073147,0.49,0.368,1
177.7017544,28387.40228,17.11839519,0.494,0.368,1
177.7017544,28387.40228,17.11839519,0.494,0.368,1
177.7017544,28387.40228,17.11839519,0.494,0.368,1
177.7017544,28387.40228,17.11839519,0.494,0.368,1
177.7017544,28387.40228,17.11839519,0.494,0.368,1
177.7017544,28387.40228,17.11839519,0.494,0.368,1
220.9069767,36092.13088,14.4616037,0.483,0.442,1
220.9069767,36092.13088,14.4616037,0.483,0.442,1
220.9069767,36092.13088,14.4616037,0.483,0.442,1
220.9069767,36092.13088,14.4616037,0.483,0.442,1
220.9069767,36092.13088,14.4616037,0.483,0.442,1
220.9069767,36092.13088,14.4616037,0.483,0.442,1
220.9069767,36092.13088,14.4616037,0.483,0.442,1
214.9777778,35358.19951,16.08140659,0.473,0.422,1
214.9777778,35358.19951,16.08140659,0.473,0.422,1
214.9777778,35358.19951,16.08140659,0.473,0.422,1
214.9777778,35358.19951,16.08140659,0.473,0.422,1
214.9777778,35358.19951,16.08140659,0.473,0.422,1
214.9777778,35358.19951,16.08140659,0.473,0.422,1
208.673913,35400.5241,15.70562433,0.476,0.413,1
208.673913,35400.5241,15.70562433,0.476,0.413,1
208.673913,35400.5241,15.70562433,0.476,0.413,1
208.673913,35400.5241,15.70562433,0.476,0.413,1
208.673913,35400.5241,15.70562433,0.476,0.413,1
208.673913,35400.5241,15.70562433,0.476,0.413,1
208.673913,35400.5241,15.70562433,0.476,0.413,1
209.173913,35497.70888,15.82133,0.475,0.413,1
209.173913,35497.70888,15.82133,0.475,0.413,1
209.173913,35497.70888,15.82133,0.475,0.413,1
209.173913,35497.70888,15.82133,0.475,0.413,1
209.173913,35497.70888,15.82133,0.475,0.413,1
214.5348837,39448.94646,11.23719051,0.502,0.419,1
214.5348837,39448.94646,11.23719051,0.502,0.419,1
214.5348837,39448.94646,11.23719051,0.502,0.419,1
214.5348837,39448.94646,11.23719051,0.502,0.419,1
214.5348837,39448.94646,11.23719051,0.502,0.419,1
214.5348837,39448.94646,11.23719051,0.502,0.419,1
214.5348837,39448.94646,11.23719051,0.502,0.419,1
213.2790698,39878.29421,11.1721308,0.502,0.419,1
213.2790698,39878.29421,11.1721308,0.502,0.419,1
213.2790698,39878.29421,11.1721308,0.502,0.419,1
213.2790698,39878.29421,11.1721308,0.502,0.419,1
213.2790698,39878.29421,11.1721308,0.502,0.419,1
213.2790698,39878.29421,11.1721308,0.502,0.419,1
213.2790698,39878.29421,11.1721308,0.502,0.419,1
208.0454545,39421.72521,11.1557569,0.465,0.409,1
208.0454545,39421.72521,11.1557569,0.465,0.409,1
208.0454545,39421.72521,11.1557569,0.465,0.409,1
208.0454545,39421.72521,11.1557569,0.465,0.409,1
208.0454545,39421.72521,11.1557569,0.465,0.409,1
208.0454545,39421.72521,11.1557569,0.465,0.409,1
215.6190476,39823.52154,11.03707846,0.5,0.429,1
215.6190476,39823.52154,11.03707846,0.5,0.429,1
215.6190476,39823.52154,11.03707846,0.5,0.429,1
215.6190476,39823.52154,11.03707846,0.5,0.429,1
215.6190476,39823.52154,11.03707846,0.5,0.429,1
186.625,16882.52009,21.01375384,0.37,0.357,1
186.625,16882.52009,21.01375384,0.37,0.357,1
181.8103448,17314.1192,21.09670233,0.37,0.345,1
181.8103448,17314.1192,21.09670233,0.37,0.345,1
181.8103448,17314.1192,21.09670233,0.37,0.345,1
181.8103448,17314.1192,21.09670233,0.37,0.345,1
181.8103448,17314.1192,21.09670233,0.37,0.345,1
181.8103448,17314.1192,21.09670233,0.37,0.345,1
188.125,17448.60938,20.8868211,0.37,0.357,1
188.125,17448.60938,20.8868211,0.37,0.357,1
188.125,17448.60938,20.8868211,0.37,0.357,1
188.125,17448.60938,20.8868211,0.37,0.357,1
188.125,17448.60938,20.8868211,0.37,0.357,1
188.125,17448.60938,20.8868211,0.37,0.357,1
188.125,17448.60938,20.8868211,0.37,0.357,1
175.122807,16976.1779,20.50073663,0.402,0.386,1
175.122807,16976.1779,20.50073663,0.402,0.386,1
175.122807,16976.1779,20.50073663,0.402,0.386,1
175.122807,16976.1779,20.50073663,0.402,0.386,1
175.122807,16976.1779,20.50073663,0.402,0.386,1
175.122807,16976.1779,20.50073663,0.402,0.386,1
175.122807,16976.1779,20.50073663,0.402,0.386,1
179.1428571,17671.44388,20.50928122,0.353,0.357,1
179.1428571,17671.44388,20.50928122,0.353,0.357,1
179.1428571,17671.44388,20.50928122,0.353,0.357,1
152.1904762,22812.88435,25.22251962,0.374,0.27,1
152.1904762,22812.88435,25.22251962,0.374,0.27,1
152.1904762,22812.88435,25.22251962,0.374,0.27,1
152.1904762,22812.88435,25.22251962,0.374,0.27,1
152.1904762,22812.88435,25.22251962,0.374,0.27,1
161.2,23706.42667,25.40024028,0.381,0.3,1
161.2,23706.42667,25.40024028,0.381,0.3,1
161.2,23706.42667,25.40024028,0.381,0.3,1
161.2,23706.42667,25.40024028,0.381,0.3,1
161.2,23706.42667,25.40024028,0.381,0.3,1
161.2,23706.42667,25.40024028,0.381,0.3,1
161.2,23706.42667,25.40024028,0.381,0.3,1
156.5806452,23576.72737,25.68186051,0.38,0.29,1
156.5806452,23576.72737,25.68186051,0.38,0.29,1
156.5806452,23576.72737,25.68186051,0.38,0.29,1
156.5806452,23576.72737,25.68186051,0.38,0.29,1
156.5806452,23576.72737,25.68186051,0.38,0.29,1
156.5806452,23576.72737,25.68186051,0.38,0.29,1
154.46875,22460.74902,25.90647335,0.374,0.281,1
154.46875,22460.74902,25.90647335,0.374,0.281,1
154.46875,22460.74902,25.90647335,0.374,0.281,1
154.46875,22460.74902,25.90647335,0.374,0.281,1
154.46875,22460.74902,25.90647335,0.374,0.281,1
154.46875,22460.74902,25.90647335,0.374,0.281,1
154.46875,22460.74902,25.90647335,0.374,0.281,1
180.48,36127.4896,17.15500145,0.396,0.32,1
181.82,38016.1876,16.74004479,0.398,0.32,1
181.82,38016.1876,16.74004479,0.398,0.32,1
181.82,38016.1876,16.74004479,0.398,0.32,1
181.82,38016.1876,16.74004479,0.398,0.32,1
181.82,38016.1876,16.74004479,0.398,0.32,1
